"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,2.13435604126723,0.76,0.206,0,"10","CAVIN1"
0,2.90619630454526,0.744,0.194,0,"10","ID3"
0,5.67940200017931,0.57,0.02,0,"10","ADCY4"
0,4.44710850021218,0.621,0.072,0,"10","HEG1"
0,2.53466268335046,0.665,0.116,0,"10","MEF2C"
0,3.87546759155799,0.582,0.034,0,"10","MGP"
0,3.50555805770693,0.641,0.099,0,"10","NRP1"
0,3.90505210482152,0.6,0.058,0,"10","MCAM"
0,5.885956451397,0.554,0.015,0,"10","LDB2"
0,2.66786952516066,0.738,0.199,0,"10","APP"
0,6.13133976352743,0.549,0.011,0,"10","ADGRF5"
0,6.98222294339974,0.548,0.011,0,"10","MMRN2"
0,6.7512180587679,0.541,0.004,0,"10","DIPK2B"
0,3.53697796493336,0.656,0.127,0,"10","BMPR2"
0,4.22290364329974,0.578,0.049,0,"10","LMO2"
0,7.62463655747144,0.535,0.008,0,"10","SLCO2A1"
0,3.80525381399436,0.611,0.084,0,"10","WWTR1"
0,3.78122101136806,0.598,0.071,0,"10","SPRY1"
0,2.75801058742462,0.727,0.2,0,"10","TSC22D1"
0,5.79447144961943,0.544,0.019,0,"10","CYYR1"
0,1.61755018125293,0.7,0.175,0,"10","ITGA6"
0,3.83081853541765,0.588,0.066,0,"10","PLXND1"
0,1.92304523792114,0.758,0.236,0,"10","KLF2"
0,2.81580145153077,0.688,0.172,0,"10","ELK3"
0,4.36026136657711,0.61,0.099,0,"10","PRCP"
0,2.60876895694142,0.714,0.203,0,"10","ID1"
0,2.50701753707075,0.617,0.107,0,"10","COL18A1"
0,3.62372915270594,0.578,0.069,0,"10","BCAM"
0,6.71166067461773,0.517,0.011,0,"10","ROBO4"
0,6.17168337935443,0.531,0.028,0,"10","INSR"
0,7.08981534467562,0.504,0.005,0,"10","PREX2"
0,4.32571954305728,0.543,0.047,0,"10","ADAMTS1"
0,6.74341079601741,0.505,0.009,0,"10","ADAMTS9"
0,3.81737112477264,0.588,0.093,0,"10","ADAM15"
0,6.95277576765237,0.499,0.006,0,"10","NOSTRIN"
0,6.76557713343955,0.499,0.007,0,"10","JAM2"
0,2.03326195704929,0.697,0.207,0,"10","RAB13"
0,6.74558840239664,0.499,0.009,0,"10","SHANK3"
0,2.62824422167182,0.618,0.129,0,"10","PRSS23"
0,1.15013023286495,0.682,0.196,0,"10","CALD1"
0,2.53572617763848,0.642,0.156,0,"10","ECE1"
0,6.0671037737882,0.493,0.007,0,"10","TIE1"
0,4.32716916557176,0.525,0.042,0,"10","GASK1B"
0,2.41464428829961,0.657,0.175,0,"10","VAMP5"
0,2.89085643867583,0.647,0.165,0,"10","TGFBR2"
0,2.30995995625206,0.716,0.234,0,"10","GSN"
0,2.58248972488579,0.592,0.11,0,"10","TSHZ2"
0,3.20329942542023,0.568,0.087,0,"10","DOCK9"
0,5.41831047092273,0.498,0.017,0,"10","ERG"
0,4.9397218369053,0.502,0.022,0,"10","TMEM255B"
0,6.10387366797593,0.488,0.011,0,"10","NOTCH4"
0,2.53584396942397,0.683,0.207,0,"10","RDX"
0,3.42679815715127,0.577,0.101,0,"10","CRIM1"
0,2.82766500323211,0.587,0.113,0,"10","TJP1"
0,2.10559936652152,0.648,0.175,0,"10","SERPINH1"
0,2.65813176999137,0.556,0.084,0,"10","FSTL1"
0,3.0904861956429,0.57,0.1,0,"10","UACA"
0,4.80072856893705,0.488,0.019,0,"10","TCIM"
0,2.03629057309669,0.784,0.316,0,"10","CD59"
0,2.71987933053367,0.568,0.1,0,"10","CFH"
0,1.77977761560127,0.934,0.467,0,"10","IFITM3"
0,2.40658367538519,0.636,0.169,0,"10","PALM2-AKAP2"
0,4.21878278381201,0.501,0.035,0,"10","PLCB1"
0,2.75342143863644,0.565,0.1,0,"10","KIAA0355"
0,3.22662821576725,0.556,0.092,0,"10","LAMB1"
0,6.7965766912657,0.468,0.004,0,"10","TM4SF18"
0,1.08819415716624,0.704,0.241,0,"10","CAV1"
0,5.60875272058275,0.473,0.01,0,"10","RHOJ"
0,3.79186093036648,0.53,0.068,0,"10","MCTP1"
0,2.8944108519561,0.576,0.114,0,"10","HTRA1"
0,2.61065542063884,0.581,0.12,0,"10","NFIA"
0,2.08531767725191,0.576,0.115,0,"10","GIMAP7"
0,3.17646979084254,0.507,0.047,0,"10","LAMA4"
0,2.63195952418443,0.571,0.111,0,"10","CNN3"
0,2.66385718597187,0.573,0.113,0,"10","CAVIN3"
0,3.00124033260609,0.504,0.047,0,"10","S1PR1"
0,1.42368270068419,0.707,0.251,0,"10","PDLIM1"
0,1.96466748763487,0.583,0.127,0,"10","FCGRT"
0,3.73773526323505,0.522,0.067,0,"10","PKP4"
0,3.37450338673842,0.527,0.072,0,"10","RAI14"
0,3.87377484358408,0.509,0.055,0,"10","PXDN"
0,5.64615305790369,0.467,0.013,0,"10","CFI"
0,3.23073471403843,0.522,0.069,0,"10","PIK3R3"
0,4.72982903369507,0.476,0.025,0,"10","PTPRM"
0,1.8959100896202,0.683,0.233,0,"10","ETS2"
0,2.77480019312866,0.571,0.122,0,"10","ITGA5"
0,2.88177023221049,0.497,0.049,0,"10","IL3RA"
0,5.97481853963771,0.451,0.004,0,"10","MYCT1"
0,3.70776135259932,0.494,0.047,0,"10","DLC1"
0,4.42282199867562,0.491,0.044,0,"10","RASIP1"
0,3.27245027955918,0.516,0.071,0,"10","NR2F2"
